# BugSigDB 2026-05-20_21:51_UTC, License: Creative Commons Attribution 4.0 International, URL: https://bugsigdb.org
BSDB ID,Study,Study design,PMID,DOI,URL,Authors list,Title,Journal,Year,Keywords,Experiment,Location of subjects,Host species,Body site,UBERON ID,Condition,EFO ID,Group 0 name,Group 1 name,Group 1 definition,Group 0 sample size,Group 1 sample size,Antibiotics exclusion,Sequencing type,16S variable region,Sequencing platform,Data transformation,Statistical test,Significance threshold,MHT correction,LDA Score above,Matched on,Confounders controlled for,Pielou,Shannon,Chao1,Simpson,Inverse Simpson,Richness,Signature page name,Source,Curated date,Curator,Revision editor,Description,Abundance in Group 1,MetaPhlAn taxon names,NCBI Taxonomy IDs,State,Reviewer
bsdb:30778376/13/2,30778376,"cross-sectional observational, not case-control",30778376,10.3389/fcimb.2019.00004,NA,"Zeng X., Gao X., Peng Y., Wu Q., Zhu J., Tan C., Xia G., You C., Xu R., Pan S., Zhou H., He Y. , Yin J.",Higher Risk of Stroke Is Correlated With Increased Opportunistic Pathogen Load and Reduced Levels of Butyrate-Producing Bacteria in the Gut,Frontiers in cellular and infection microbiology,2019,"16S rRNA, fecal, microbiota, short-chain fatty acids, stroke risk",Experiment 13,China,Homo sapiens,Feces,UBERON:0001988,Stroke,MONDO:0005098,Low Risk (LR),High Risk (HR),"The high-risk (HR) group comprised of participants with three or more risk factors. The risk factors Include Hypertension, Atrial fibrillation, Diabetes mellitus, Dyslipidemias, Smoking, Physical inactivity, Overweight and Family history of stroke.",51,36,3 months,16S,4,Illumina,relative abundances,Kruskall-Wallis,0.05,TRUE,NA,NA,NA,NA,unchanged,unchanged,NA,NA,unchanged,Signature 2,"Figure 3A, 3B, 3D, 3E",1 November 2024,MyleeeA,"MyleeeA,KateRasheed,WikiWorks","The relative abundance of butyrate and lactate-producing bacteria in the gut, between the High Risk (HR) and Low Risk (LR) groups.",decreased,"k__Bacillati|p__Bacillota|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Roseburia,k__Bacillati|p__Bacillota|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae,k__Bacillati|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae,k__Bacillati|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium",1783272|1239|186801|3085636|186803|841;1783272|1239|186801|3085636|186803;1783272|1239|186801|186802|216572;1783272|1239|186801|186802|216572|216851,Complete,Svetlana up
bsdb:30778376/14/1,30778376,"cross-sectional observational, not case-control",30778376,10.3389/fcimb.2019.00004,NA,"Zeng X., Gao X., Peng Y., Wu Q., Zhu J., Tan C., Xia G., You C., Xu R., Pan S., Zhou H., He Y. , Yin J.",Higher Risk of Stroke Is Correlated With Increased Opportunistic Pathogen Load and Reduced Levels of Butyrate-Producing Bacteria in the Gut,Frontiers in cellular and infection microbiology,2019,"16S rRNA, fecal, microbiota, short-chain fatty acids, stroke risk",Experiment 14,China,Homo sapiens,Feces,UBERON:0001988,Stroke,MONDO:0005098,Low Risk (LR),High Risk (HR),"The high-risk (HR) group comprised of participants with three or more risk factors. The risk factors Include Hypertension, Atrial fibrillation, Diabetes mellitus, Dyslipidemias, Smoking, Physical inactivity, Overweight and Family history of stroke.",41,31,3 months,16S,4,Illumina,relative abundances,LEfSe,0.05,FALSE,2,NA,NA,NA,unchanged,unchanged,NA,NA,unchanged,Signature 1,Supplementary Figure 1G,28 October 2024,Princess Ben,"Princess Ben,MyleeeA,WikiWorks",Differentially Abundant taxa in the High Risk (HR) compared to Low Risk (LR) groups were determined using linear discriminant analysis effect size (LEfSe) analysis.,increased,"k__Pseudomonadati|p__Pseudomonadota,k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales,k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae,k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria,k__Bacillati|p__Bacillota|c__Negativicutes|o__Veillonellales|f__Veillonellaceae,k__Bacillati|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Corynebacteriaceae,k__Bacillati|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Corynebacteriaceae|g__Corynebacterium,k__Bacillati|p__Bacillota|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera,k__Bacillati|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,k__Bacillati|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,k__Bacillati|p__Bacillota|c__Clostridia|o__Christensenellales|f__Christensenellaceae|g__Christensenella,k__Pseudomonadati|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylobacteriaceae|g__Methylobacterium,k__Pseudomonadati|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Delftia,k__Bacillati|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Leuconostoc,k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Plesiomonas,k__Bacillati|p__Bacillota|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Anaerostipes",3379134|1224;3379134|1224|1236|91347;3379134|1224|1236|91347|543;3379134|1224|1236;1783272|1239|909932|1843489|31977;1783272|201174|1760|85007|1653;1783272|201174|1760|85007|1653|1716;1783272|1239|909932|1843489|31977|906;1783272|1239|91061|186826|1300;1783272|1239|91061|186826|1300|1301;1783272|1239|186801|3082768|990719|990721;3379134|1224|28211|356|119045|407;3379134|1224|28216|80840|80864|80865;1783272|1239|91061|186826|33958|1243;3379134|1224|1236|91347|543|702;1783272|1239|186801|3085636|186803|207244,Complete,Svetlana up
bsdb:30778376/14/2,30778376,"cross-sectional observational, not case-control",30778376,10.3389/fcimb.2019.00004,NA,"Zeng X., Gao X., Peng Y., Wu Q., Zhu J., Tan C., Xia G., You C., Xu R., Pan S., Zhou H., He Y. , Yin J.",Higher Risk of Stroke Is Correlated With Increased Opportunistic Pathogen Load and Reduced Levels of Butyrate-Producing Bacteria in the Gut,Frontiers in cellular and infection microbiology,2019,"16S rRNA, fecal, microbiota, short-chain fatty acids, stroke risk",Experiment 14,China,Homo sapiens,Feces,UBERON:0001988,Stroke,MONDO:0005098,Low Risk (LR),High Risk (HR),"The high-risk (HR) group comprised of participants with three or more risk factors. The risk factors Include Hypertension, Atrial fibrillation, Diabetes mellitus, Dyslipidemias, Smoking, Physical inactivity, Overweight and Family history of stroke.",41,31,3 months,16S,4,Illumina,relative abundances,LEfSe,0.05,FALSE,2,NA,NA,NA,unchanged,unchanged,NA,NA,unchanged,Signature 2,Supplementary Figure 1G,1 November 2024,MyleeeA,"MyleeeA,WikiWorks",Differentially Abundant taxa in the High Risk (HR) compared to Low Risk (LR) groups were determined using linear discriminant analysis effect size (LEfSe) analysis.,decreased,"k__Bacillati|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae,k__Bacillati|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium,k__Pseudomonadati|p__Verrucomicrobiota,k__Pseudomonadati|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales,k__Pseudomonadati|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia,k__Pseudomonadati|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales|f__Verrucomicrobiaceae,k__Pseudomonadati|p__Verrucomicrobiota|c__Verrucomicrobiia,k__Bacillati|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus,k__Bacillati|p__Bacillota|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Roseburia,k__Pseudomonadati|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas,k__Bacillati|p__Bacillota|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnobacterium",1783272|1239|186801|186802|216572;1783272|1239|186801|186802|216572|216851;3379134|74201;3379134|74201|203494|48461;3379134|74201|203494|48461|1647988|239934;3379134|74201|203494|48461|203557;3379134|74201|203494;1783272|1239|186801|186802|216572|1263;1783272|1239|186801|3085636|186803|841;3379134|1224|28211|204457|41297|13687;1783272|1239|186801|3085636|186803|140625,Complete,Svetlana up
bsdb:30778376/15/1,30778376,"cross-sectional observational, not case-control",30778376,10.3389/fcimb.2019.00004,NA,"Zeng X., Gao X., Peng Y., Wu Q., Zhu J., Tan C., Xia G., You C., Xu R., Pan S., Zhou H., He Y. , Yin J.",Higher Risk of Stroke Is Correlated With Increased Opportunistic Pathogen Load and Reduced Levels of Butyrate-Producing Bacteria in the Gut,Frontiers in cellular and infection microbiology,2019,"16S rRNA, fecal, microbiota, short-chain fatty acids, stroke risk",Experiment 15,China,Homo sapiens,Feces,UBERON:0001988,Stroke,MONDO:0005098,Low Risk (LR),Medium Risk (MR),"The Medium-risk (MR) group comprised of participants with less than three risk factors and chronic diseases. The risk factors Include Hypertension, Atrial fibrillation, Diabetes mellitus, Dyslipidemias, Smoking, Physical inactivity, Overweight and Family history of stroke.",51,54,3 months,16S,4,Illumina,relative abundances,Kruskall-Wallis,0.05,TRUE,NA,NA,NA,NA,unchanged,NA,NA,NA,unchanged,Signature 1,Figure 4G,1 November 2024,MyleeeA,"MyleeeA,WikiWorks","The relative abundance of butyrate and lactate-producing bacteria in the gut, between the Medium Risk (MR) and Low Risk (LR) groups.",increased,k__Bacillati|p__Bacillota|c__Negativicutes|o__Veillonellales|f__Veillonellaceae,1783272|1239|909932|1843489|31977,Complete,Svetlana up
bsdb:30778376/15/2,30778376,"cross-sectional observational, not case-control",30778376,10.3389/fcimb.2019.00004,NA,"Zeng X., Gao X., Peng Y., Wu Q., Zhu J., Tan C., Xia G., You C., Xu R., Pan S., Zhou H., He Y. , Yin J.",Higher Risk of Stroke Is Correlated With Increased Opportunistic Pathogen Load and Reduced Levels of Butyrate-Producing Bacteria in the Gut,Frontiers in cellular and infection microbiology,2019,"16S rRNA, fecal, microbiota, short-chain fatty acids, stroke risk",Experiment 15,China,Homo sapiens,Feces,UBERON:0001988,Stroke,MONDO:0005098,Low Risk (LR),Medium Risk (MR),"The Medium-risk (MR) group comprised of participants with less than three risk factors and chronic diseases. The risk factors Include Hypertension, Atrial fibrillation, Diabetes mellitus, Dyslipidemias, Smoking, Physical inactivity, Overweight and Family history of stroke.",51,54,3 months,16S,4,Illumina,relative abundances,Kruskall-Wallis,0.05,TRUE,NA,NA,NA,NA,unchanged,NA,NA,NA,unchanged,Signature 2,Figure 3E,1 November 2024,MyleeeA,"MyleeeA,KateRasheed,WikiWorks","The relative abundance of butyrate and lactate-producing bacteria in the gut, between the Medium Risk (MR) and Low Risk (LR) groups.",decreased,k__Bacillati|p__Bacillota|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Roseburia,1783272|1239|186801|3085636|186803|841,Complete,Svetlana up
bsdb:30778376/16/1,30778376,"cross-sectional observational, not case-control",30778376,10.3389/fcimb.2019.00004,NA,"Zeng X., Gao X., Peng Y., Wu Q., Zhu J., Tan C., Xia G., You C., Xu R., Pan S., Zhou H., He Y. , Yin J.",Higher Risk of Stroke Is Correlated With Increased Opportunistic Pathogen Load and Reduced Levels of Butyrate-Producing Bacteria in the Gut,Frontiers in cellular and infection microbiology,2019,"16S rRNA, fecal, microbiota, short-chain fatty acids, stroke risk",Experiment 16,China,Homo sapiens,Feces,UBERON:0001988,Stroke,MONDO:0005098,Medium Risk (LR) and High Risk (HR),Low Risk,Low Risk refers to participants without chronic diseases.,88,51,3 months,16S,4,Illumina,relative abundances,LEfSe,0.05,FALSE,2,NA,NA,NA,unchanged,unchanged,NA,NA,unchanged,Signature 1,Supplementary Figure 2G,7 January 2025,KateRasheed,"KateRasheed,WikiWorks",Differentially Abundant taxa between the High Risk (HR)/Medium Risk (MR) and Low Risk (LR) groups determined using linear discriminant analysis effect size (LEfSe) analysis. DADA2 sequencing was used.,increased,"k__Bacillati|p__Bacillota|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Anaerostipes,k__Bacillati|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium,k__Bacillati|p__Bacillota|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira,k__Bacillati|p__Bacillota|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae,k__Bacillati|p__Bacillota|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae,k__Bacillati|p__Bacillota|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Roseburia",1783272|1239|186801|3085636|186803|207244;1783272|1239|186801|186802|216572|216851;1783272|1239|186801|3085636|186803|28050;1783272|1239|186801|3085636|186803;1783272|1239|186801|186802|216572;1783272|1239|186801|3085636|186803|841,Complete,Svetlana up
bsdb:30782659/1/1,30782659,case-control,30782659,10.1128/mBio.02785-18,NA,"Klein C., Gonzalez D., Samwel K., Kahesa C., Mwaiselage J., Aluthge N., Fernando S., West J.T., Wood C. , Angeletti P.C.","Relationship between the Cervical Microbiome, HIV Status, and Precancerous Lesions",mBio,2019,"16S RNA, cervical cancer, deep sequencing, human immunodeficiency virus, human papillomavirus, microbiome",Experiment 1,United Republic of Tanzania,Homo sapiens,Uterine cervix,UBERON:0000002,Human papilloma virus infection,MONDO:0005161,negative for intraepithelial lesion or malignancy,high-grade squamous intraepithelial lesions,high-grade squamous intraepithelial lesions (HSIL) comfirmed by Pap smear,23,45,NA,16S,4,Illumina,relative abundances,LEfSe,0.1,TRUE,NA,NA,NA,NA,NA,unchanged,NA,NA,NA,Signature 1,figure 6a,10 January 2021,Cynthia Anderson,WikiWorks,LEfSe linear discriminant analysis (LDA) scores between unmatched high-grade squamous intraepithelial lesions (HSIL) and negative for intraepithelial lesion (NILM),increased,"k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|s__Azotobacter group,k__Bacillati|p__Bacillota|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus,k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales,k__Bacillati|p__Mycoplasmatota,k__Bacillati|p__Mycoplasmatota|c__Mollicutes|o__Mycoplasmatales,k__Bacillati|p__Bacillota|c__Bacilli|o__Bacillales|f__Staphylococcaceae",3379134|1224|1236|72274|135621|351;1783272|1239|91061|1385|90964|1279;3379134|1224|1236|72274;1783272|544448;1783272|544448|31969|2085;1783272|1239|91061|1385|90964,Complete,Fatima Zohra
bsdb:30782659/1/2,30782659,case-control,30782659,10.1128/mBio.02785-18,NA,"Klein C., Gonzalez D., Samwel K., Kahesa C., Mwaiselage J., Aluthge N., Fernando S., West J.T., Wood C. , Angeletti P.C.","Relationship between the Cervical Microbiome, HIV Status, and Precancerous Lesions",mBio,2019,"16S RNA, cervical cancer, deep sequencing, human immunodeficiency virus, human papillomavirus, microbiome",Experiment 1,United Republic of Tanzania,Homo sapiens,Uterine cervix,UBERON:0000002,Human papilloma virus infection,MONDO:0005161,negative for intraepithelial lesion or malignancy,high-grade squamous intraepithelial lesions,high-grade squamous intraepithelial lesions (HSIL) comfirmed by Pap smear,23,45,NA,16S,4,Illumina,relative abundances,LEfSe,0.1,TRUE,NA,NA,NA,NA,NA,unchanged,NA,NA,NA,Signature 2,figure 6a,10 January 2021,Cynthia Anderson,WikiWorks,LEfSe linear discriminant analysis (LDA) scores between unmatched high-grade squamous intraepithelial lesions (HSIL) and negative for intraepithelial lesion (NILM),decreased,"k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria,k__Bacillati|p__Bacillota|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Finegoldia",3379134|1224|1236;1783272|1239|1737404|1737405|1570339|150022,Complete,Fatima Zohra
bsdb:30782659/2/1,30782659,case-control,30782659,10.1128/mBio.02785-18,NA,"Klein C., Gonzalez D., Samwel K., Kahesa C., Mwaiselage J., Aluthge N., Fernando S., West J.T., Wood C. , Angeletti P.C.","Relationship between the Cervical Microbiome, HIV Status, and Precancerous Lesions",mBio,2019,"16S RNA, cervical cancer, deep sequencing, human immunodeficiency virus, human papillomavirus, microbiome",Experiment 2,United Republic of Tanzania,Homo sapiens,Uterine cervix,UBERON:0000002,Human papilloma virus infection,MONDO:0005161,negative for intraepithelial lesion or malignancy,high-grade squamous intraepithelial lesions,high-grade squamous intraepithelial lesions (HSIL) comfirmed by Pap smear,4,4,NA,16S,4,Illumina,relative abundances,LEfSe,0.1,TRUE,NA,age,NA,NA,NA,unchanged,NA,NA,NA,Signature 1,figure 6b,10 January 2021,Cynthia Anderson,WikiWorks,LEfSe linear discriminant analysis (LDA) scores between matched high-grade squamous intraepithelial lesions (HSIL) and negative for intraepithelial lesion (NILM),increased,"k__Bacillati|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,k__Bacillati|p__Bacillota|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Parvimonas,k__Bacillati|p__Mycoplasmatota,k__Bacillati|p__Mycoplasmatota|c__Mollicutes,k__Bacillati|p__Mycoplasmatota|c__Mollicutes|o__Mycoplasmatales",1783272|1239|91061|186826|1300|1301;1783272|1239|1737404|1737405|1570339|543311;1783272|544448;1783272|544448|31969;1783272|544448|31969|2085,Complete,Fatima Zohra
bsdb:30782659/2/2,30782659,case-control,30782659,10.1128/mBio.02785-18,NA,"Klein C., Gonzalez D., Samwel K., Kahesa C., Mwaiselage J., Aluthge N., Fernando S., West J.T., Wood C. , Angeletti P.C.","Relationship between the Cervical Microbiome, HIV Status, and Precancerous Lesions",mBio,2019,"16S RNA, cervical cancer, deep sequencing, human immunodeficiency virus, human papillomavirus, microbiome",Experiment 2,United Republic of Tanzania,Homo sapiens,Uterine cervix,UBERON:0000002,Human papilloma virus infection,MONDO:0005161,negative for intraepithelial lesion or malignancy,high-grade squamous intraepithelial lesions,high-grade squamous intraepithelial lesions (HSIL) comfirmed by Pap smear,4,4,NA,16S,4,Illumina,relative abundances,LEfSe,0.1,TRUE,NA,age,NA,NA,NA,unchanged,NA,NA,NA,Signature 2,figure 6b,10 January 2021,Cynthia Anderson,WikiWorks,LEfSe linear discriminant analysis (LDA) scores between matched high-grade squamous intraepithelial lesions (HSIL) and negative for intraepithelial lesion (NILM),decreased,"k__Bacillati|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae,k__Bacillati|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus iners,k__Bacillati|p__Bacillota|c__Bacilli,k__Bacillati|p__Bacillota|c__Bacilli|o__Lactobacillales,k__Bacillati|p__Bacillota|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Finegoldia",1783272|1239|91061|186826|33958;1783272|1239|91061|186826|33958|1578|147802;1783272|1239|91061;1783272|1239|91061|186826;1783272|1239|1737404|1737405|1570339|150022,Complete,Fatima Zohra
bsdb:30782659/3/1,30782659,case-control,30782659,10.1128/mBio.02785-18,NA,"Klein C., Gonzalez D., Samwel K., Kahesa C., Mwaiselage J., Aluthge N., Fernando S., West J.T., Wood C. , Angeletti P.C.","Relationship between the Cervical Microbiome, HIV Status, and Precancerous Lesions",mBio,2019,"16S RNA, cervical cancer, deep sequencing, human immunodeficiency virus, human papillomavirus, microbiome",Experiment 3,United Republic of Tanzania,Homo sapiens,Uterine cervix,UBERON:0000002,HIV infection,MONDO:0005109,HIV-,HIV+,HIV+ comfirmed by Standard Diagnostics HIV-1/2 3.0 detection kit,95,39,NA,16S,4,Illumina,relative abundances,LEfSe,0.1,TRUE,NA,NA,NA,NA,NA,increased,NA,NA,NA,Signature 1,figure 6c,10 January 2021,Cynthia Anderson,"WikiWorks,Merit",LEfSe linear discriminant analysis (LDA) scores.,increased,"k__Bacillati|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales|f__Actinomycetaceae,k__Bacillati|p__Actinomycetota|c__Actinomycetes|o__Actinomycetales,k__Bacillati|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Aerococcus,k__Pseudomonadati|p__Pseudomonadota|c__Alphaproteobacteria,k__Bacillati|p__Bacillota,k__Bacillati|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales|f__Bifidobacteriaceae,k__Bacillati|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,k__Bacillati|p__Bacillota|c__Clostridia,k__Bacillati|p__Bacillota|c__Bacilli|o__Bacillales|f__Gemellaceae|g__Gemella,k__Bacillati|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Granulicatella,k__Pseudomonadati|p__Pseudomonadota|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus influenzae,k__Bacillati|p__Mycoplasmatota|c__Mollicutes,k__Bacillati|p__Bacillota|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Moryella,k__Bacillati|p__Mycoplasmatota|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae,k__Bacillati|p__Mycoplasmatota|c__Mollicutes|o__Mycoplasmatales,k__Bacillati|p__Mycoplasmatota,k__Bacillati|p__Bacillota|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae,k__Bacillati|p__Bacillota|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptostreptococcus,k__Bacillati|p__Bacillota|c__Clostridia|o__Peptostreptococcales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus anaerobius,k__Pseudomonadati|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae,k__Bacillati|p__Bacillota|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus,k__Bacillati|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus,k__Bacillati|p__Bacillota|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus anginosus",1783272|201174|1760|2037|2049;1783272|201174|1760|2037;1783272|1239|91061|186826|186827|1375;3379134|1224|28211;1783272|1239;1783272|201174|1760|85004|31953;1783272|1239|91061|186826|186828;1783272|1239|186801;1783272|1239|91061|1385|539738|1378;1783272|1239|91061|186826|186828|117563;3379134|1224|1236|135625|712|724|727;1783272|544448|31969;1783272|1239|186801|3085636|186803|437755;1783272|544448|31969|2085|2092;1783272|544448|31969|2085;1783272|544448;1783272|1239|186801|3082720|186804;1783272|1239|186801|3082720|186804|1257;1783272|1239|186801|3082720|186804|1257|1261;3379134|1224|28211|356|82115;1783272|1239|91061|1385|90964|1279;1783272|1239|91061|186826|1300|1301;1783272|1239|91061|186826|1300|1301|1328,Complete,Fatima Zohra
